Name,Category,Type,Version,Developer/BundleID,Drive,Install_Path
Console7Cascade,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Console7Cascade.component
BC Gain 3 AU(Mono),User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/BC Gain 3 AU(Mono).component
kHs Filter,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/kHs Filter.component
UAD Ampeg B15N,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Ampeg B15N.component
Rabbit Tape,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Rabbit Tape.component
kHs Formant Filter,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/kHs Formant Filter.component
UAD UA 176,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD UA 176.component
iZOzone11ExciterAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZOzone11ExciterAUHook.component
POD Farm Filters,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/POD Farm Filters.component
FabFilter Pro-DS,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/FabFilter Pro-DS.component
Crystallizer,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Crystallizer.component
MackEQ,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/MackEQ.component
Lowpass,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Lowpass.component
UAD Precision Buss Compressor,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Precision Buss Compressor.component
iZOzone9ExciterAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZOzone9ExciterAUHook.component
Srsly2,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Srsly2.component
Cider,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Cider.component
Mojo,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Mojo.component
Vienna Ensemble Pro,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Vienna Ensemble Pro.component
Transfuser,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Transfuser.component
Chorus,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Chorus.component
Sounds of the 70s,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Sounds of the 70s.component
AIRFilterGate,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/AIRFilterGate.component
XHighpass,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/XHighpass.component
BT ExpanderGate GX622-3,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/BT ExpanderGate GX622-3.component
uaudio_api_vision_channel_strip,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/uaudio_api_vision_channel_strip.component
WaveShell1-AU 14.15,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/WaveShell1-AU 14.15.component
Vibrato,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Vibrato.component
Infinity2,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Infinity2.component
EQ 9063B AllTech,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/EQ 9063B AllTech.component
TDR Nova,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/TDR Nova.component
E-Channel,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/E-Channel.component
iZNectar4EqualizerAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZNectar4EqualizerAUHook.component
Ultrasonic,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Ultrasonic.component
iZNectar4DelayAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZNectar4DelayAUHook.component
THE_LIQUID,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/THE_LIQUID.component
iZNeutron3AUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZNeutron3AUHook.component
MOscilloscope,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/MOscilloscope.component
UAD Auto-Tune Realtime X,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Auto-Tune Realtime X.component
Devil-Loc,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Devil-Loc.component
UAD SPL TwinTube,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD SPL TwinTube.component
Slew,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Slew.component
iZOzone11ElementsAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZOzone11ElementsAUHook.component
SyndtSphere,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/SyndtSphere.component
BT Equalizer BX2S-3,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/BT Equalizer BX2S-3.component
Vintage Amp Room,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Vintage Amp Room.component
Blade,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Blade.component
RealStrat,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/RealStrat.component
uaudio_studer_a800,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/uaudio_studer_a800.component
ABP,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/ABP.component
PhaseMistress,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/PhaseMistress.component
FreeClip,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/FreeClip.component
MNotepad,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/MNotepad.component
FathomFive,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/FathomFive.component
MatrixVerb,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/MatrixVerb.component
UAD Raw,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Raw.component
Highpass2,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Highpass2.component
Arcade,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Arcade.component
Farfisa V,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Farfisa V.component
Originals - Firewood Piano,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Originals - Firewood Piano.component
BBE Sonic Stomp,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/BBE Sonic Stomp.component
UAD Helios Type 69,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Helios Type 69.component
iZNectar3AUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZNectar3AUHook.component
Omnisphere,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Omnisphere.component
NodeDither,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/NodeDither.component
iZNeutron4TransientShaperAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZNeutron4TransientShaperAUHook.component
SieQ,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/SieQ.component
UAD Sound Machine Wood Works,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Sound Machine Wood Works.component
iZRX10SpectralDe-noiseAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZRX10SpectralDe-noiseAUHook.component
PDBuss,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/PDBuss.component
uaudio_pultec_hlf-3c,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/uaudio_pultec_hlf-3c.component
UAD Shadow Hills Mastering Compressor,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Shadow Hills Mastering Compressor.component
TR5 CSR Hall,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/TR5 CSR Hall.component
uaudio_lexicon_224,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/uaudio_lexicon_224.component
UAD Precision Limiter,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Precision Limiter.component
Supercharger GT,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Supercharger GT.component
Biquad2,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Biquad2.component
iZOzone11MaximizerAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZOzone11MaximizerAUHook.component
MicroShift,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/MicroShift.component
AIRSpectral,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/AIRSpectral.component
Absynth 5,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Absynth 5.component
iZRX10De-clipAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZRX10De-clipAUHook.component
UAD Precision Delay Mod L,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Precision Delay Mod L.component
MCCGenerator,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/MCCGenerator.component
TR5 EQ-PB,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/TR5 EQ-PB.component
HermeTrim,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/HermeTrim.component
MonstaChorus,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/MonstaChorus.component
iZNeutron2TransientShaperAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZNeutron2TransientShaperAUHook.component
UAD C-Suite C-Max,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD C-Suite C-Max.component
UAD Neve 2254 E Dual,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Neve 2254 E Dual.component
PanMan,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/PanMan.component
TR5 Opto Comp,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/TR5 Opto Comp.component
AIRPumper,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/AIRPumper.component
bx_crispyscale,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/bx_crispyscale.component
PowerSag2,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/PowerSag2.component
Momentum,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Momentum.component
UAD Fuchs Overdrive Supreme 50,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Fuchs Overdrive Supreme 50.component
Choral,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Choral.component
EveryTrim,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/EveryTrim.component
MSED,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/MSED.component
iZOzone10VintageLimiterAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZOzone10VintageLimiterAUHook.component
BT BrickWall BW2S-3,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/BT BrickWall BW2S-3.component
iZNeutron2MixTapAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZNeutron2MixTapAUHook.component
MComb,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/MComb.component
XLowpass,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/XLowpass.component
Quad,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Quad.component
UAD ADA STD-1 Stereo Tapped Delay,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD ADA STD-1 Stereo Tapped Delay.component
UAD Tube-Tech CL 1B,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Tube-Tech CL 1B.component
UAD Helios Type 69 Legacy,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Helios Type 69 Legacy.component
EffectRack,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/EffectRack.component
iZOzone11MasterRebalanceAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZOzone11MasterRebalanceAUHook.component
TR5 White 2A,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/TR5 White 2A.component
WaveShell1-AU 14.18,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/WaveShell1-AU 14.18.component
MChannelMatrix,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/MChannelMatrix.component
UAD UA 610-A,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD UA 610-A.component
POD Farm Mods,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/POD Farm Mods.component
XRegion,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/XRegion.component
iZRX10De-essAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZRX10De-essAUHook.component
IVGI2,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/IVGI2.component
Console6Buss,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Console6Buss.component
Vecto,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/Vecto.component
UAD Precision Enhancer Hz,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Precision Enhancer Hz.component
ToTape5,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/ToTape5.component
UAD SSL G Bus Compressor,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD SSL G Bus Compressor.component
CrunchyGrooveWear,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/CrunchyGrooveWear.component
kHs Compressor,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/kHs Compressor.component
TransfuserFX,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/TransfuserFX.component
TransDesk,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/TransDesk.component
UAD Tube-Tech PE 1C,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/UAD Tube-Tech PE 1C.component
iZRelayAUHook,User Audio Units,Audio Plugin,Active,Audio DSP,Internal M2 Ultra,/Users/m2ultra/Library/Audio/Plug-Ins/Components/iZRelayAUHook.component
